species	Seq.No.	date	month	male	age	bodysize	No.	order	Family	genus	species.y	ecology
トガリアシナガグモ	S45_S_686	2018.05.17-102	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_406	2018.05.14-046	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_152	2018.09.25-032	9	2	2	5.98	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_581	2018.10.19-157	10	2	2	6.12	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_584	2018.10.19-160	10	2	2	5.56	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_061	2018.06.12-061	6	-	-	4.31	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_076	2018.06.17-012	6	-	-	2.74	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_089	2018.06.17-025	6	-	-	5.89	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_108	2018.06.17-044	6	-	-	4.11	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_114	2018.06.17-050	6	-	-	9.17	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_129	2018.06.17-065	6	-	-	7.57	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_753	2018.11.15-025	11	0	4	9.39	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_238	2018.10.16-014	10	2	2	7.12	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_240	2018.10.16-016	10	2	2	6.5	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_727	2018.05.17-143	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_011	2018.06.12-011	6	-	-	5.09	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_684	2018.08.21-004	8	-	-	6.53	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_193	2018.06.22-017	6	-	-	3.03	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_619	2018.11.12-035	11	2	2	7.26	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_621	2018.11.12-037	11	2	2	8.3	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_622	2018.11.12-038	11	2	2	8.75	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_623	2018.11.12-039	11	2	2	8.07	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_634	2018.11.12-050	11	2	2	7.69	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_635	2018.11.12-051	11	2	2	6.5	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_123	2018.09.25-003	9	2	2	7.1	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_641	2018.11.12-057	11	0	4	9.11	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_647	2018.11.12-063	11	2	2	8.11	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_758	2018.11.15-030	11	2	2	8.68	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_651	2018.11.12-067	11	2	2	9.51	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_408	2018.05.14-048	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_147	2018.09.25-027	9	2	2	4.42	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_674	2018.11.13-010	11	2	2	7.38	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_153	2018.09.25-033	9	2	2	5.87	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_170	2018.09.25-050	9	2	2	4.8	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_171	2018.09.25-051	9	2	2	7.26	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_692	2018.11.13-028	11	2	2	6.36	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_700	2018.11.13-036	11	2	2	8.16	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_702	2018.11.13-038	11	2	2	9.43	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_709	2018.11.13-045	11	2	2	9.43	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_711	2018.11.13-047	11	2	2	7.54	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_712	2018.11.13-048	11	2	2	8.01	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_717	2018.11.13-053	11	2	2	4.66	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_207	2018.09.25-087	9	2	2	6.46	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_720	2018.11.13-056	11	2	2	8.82	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_723	2018.11.13-059	11	2	2	7.23	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_724	2018.11.13-060	11	2	2	8.68	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_728	2018.11.13-064	11	2	2	8.49	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_661	2018.11.13-65	11	2	2	7.02	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_735	2018.11.15-007	11	0	3	10.2	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_743	2018.11.15-015	11	2	2	7.99	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_747	2018.11.15-019	11	2	2	7.66	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_594	2018.11.12-010	11	0	4	9.58	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_598	2018.11.12-014	11	2	2	6.91	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_599	2018.11.12-015	11	0	4	9.98	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_603	2018.11.12-019	11	0	4	8.87	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_171	2018.06.19-035	6	-	-	3.9	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_188	2018.06.22-012	6	-	-	5.98	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_251	2018.10.16-027	10	2	2	9.1	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_497	2018.10.19-073	10	2	2	8.63	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_234	2018.04.27-058	4	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_498	2018.10.19-074	10	2	2	6.79	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_500	2018.10.19-076	10	2	2	7.09	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_308	2018.05.11-004	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_314	2018.05.11-010	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_509	2018.10.19-085	10	0	4	9.13	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_270	2018.10.16-046	10	2	2	6.93	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_275	2018.10.16-051	10	2	2	9.2	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_649	2018.11.12-065	11	2	2	8.3	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_282	2018.10.16-058	10	2	2	8.58	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_285	2018.10.16-061	10	2	2	11	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_292	2018.10.16-068	10	2	2	7.21	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_323	2018.10.17-027	10	0	4	8.29	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_329	2018.10.17-033	10	2	2	8.1	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_025	2018.04.17-025	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_027	2018.04.17-027	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_031	2018.04.17-031	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_042	2018.04.17-042	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_048	2018.04.17-048	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_053	2018.04.17-053	4	0	4	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_062	2018.04.17-062	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_053	2018.09.11-053	9	1	4	4.98	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_565	2018.10.19-141	10	2	2	6.5	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_097	2018.04.17-097	4	0	3	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_104	2018.04.17-104	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_108	2018.04.17-108	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_112	2018.04.17-112	4	0	4	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_121	2018.04.17-121	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_126	2018.04.17-126	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_129	2018.04.17-129	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_131	2018.04.17-131	4	2	2	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_146	2018.04.18-002	4	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_508	2018.10.19-084	10	2	2	7.68	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_346	2018.05.11-042	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_350	2018.05.11-046	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_757	2018.11.15-029	11	2	2	8.3	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_604	2018.11.12-020	11	2	2	8.04	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_191	2018.04.27-015	4	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_220	2018.04.27-044	4	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_615	2018.11.12-031	11	2	2	5.18	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_218	2018.04.27-042	4	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_328	2018.10.17-032	10	2	2	6.23	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_542	2018.10.19-118	10	0	4	8.51	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_543	2018.10.19-119	10	0	4	8.8	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_503	2018.10.19-079	10	2	2	8.75	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_548	2018.10.19-124	10	0	4	8.25	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_550	2018.10.19-126	10	2	2	6.81	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_558	2018.10.19-134	10	2	2	9.13	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_387	2018.05.14-027	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_376	2018.05.14-016	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_525	2018.10.19-101	10	2	2	7.21	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_526	2018.10.19-102	10	2	2	8.2	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_531	2018.10.19-107	10	2	2	6.64	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_532	2018.10.19-108	10	2	2	6.45	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_535	2018.10.19-111	10	0	4	9.03	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_586	2018.11.12-002	11	0	4	10.2	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_588	2018.11.12-004	11	0	4	8.56	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_544	2018.10.19-120	10	0	4	8.72	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_591	2018.11.12-007	11	2	2	8.8	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_567	2018.10.19-143	10	2	2	7.71	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_636	2018.11.12-052	11	2	2	9.2	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_532	2018.05.16-004	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_560	2018.10.19-136	10	2	2	7.75	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S44_S_599	2018.10.19-162	10	-	-	5.53	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_575	2018.10.19-151	10	2	2	6.81	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_719	2018.11.13-055	11	2	2	7.49	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_250	2018.10.16-026	10	2	2	6.69	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_512	2018.10.19-088	10	2	2	7.99	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_676	2018.11.13-012	11	2	2	8.13	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_689	2018.11.13-025	11	0	4	7.61	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_590	2018.11.12-006	11	2	2	6.43	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_665	2018.11.13-001	11	2	2	8.04	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S45_S_362	2018.05.14-002	5	-	-	-	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_609	2018.11.12-025	11	2	2	8.35	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_511	2018.10.19-087	10	0	4	9.03	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_691	2018.11.13-027	11	2	2	8.77	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_495	2018.10.19-071	10	2	2	6.41	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_496	2018.10.19-072	10	2	2	7.38	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_612	2018.11.12-028	11	2	2	7.95	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_146	2018.09.25-026	9	2	2	5.68	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_245	2018.10.16-021	10	2	2	7.52	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_514	2018.10.19-090	10	2	2	6.74	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_521	2018.10.19-097	10	0	3	10.9	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_714	2018.11.13-050	11	2	2	7.42	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_206	2018.09.25-086	9	1	4	6.74	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_657	2018.11.12-073	11	2	2	8.56	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
トガリアシナガグモ	S43_S_493	2018.10.19-069	10	2	2	6.3	6	Araneae	Tetragnathidae	Tetragnatha	Tetragnatha_caudicula	web-weaving
ドヨウオニグモ	S43_S_037	2018.09.11-037	9	1	2	4.69	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_366	2018.05.14-006	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_420	2018.05.14-060	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_130	2018.04.17-130	4	2	2	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S44_S_569	2018.07.27-033	7	-	-	2.79	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_300	2018.04.27-124	4	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_244	2018.04.27-068	4	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_495	2018.05.15-031	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_426	2018.05.14-066	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_720	2018.05.17-136	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S45_S_449	2018.05.14-089	5	-	-	-	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
ドヨウオニグモ	S43_S_042	2018.09.11-042	9	1	3	5.14	25	Araneae	Araneidae	Neoscona	Neoscona_adianta	web-weaving
